grupo_etario,entidad,sexo,nivel_educativo,conteo,porcentaje
18-34 años,Jalisco,Hombres,Bachillerato incompleto (1 a 2 años),2,3.7037037037037033
18-34 años,Jalisco,Hombres,Estudios Universitarios completos (4 a 5 años),8,14.814814814814813
18-34 años,Jalisco,Hombres,Estudios Universitarios incompletos (1 a 3 años),5,9.25925925925926
18-34 años,Jalisco,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
18-34 años,Jalisco,Hombres,No sabe/No contesta,1,1.8518518518518516
18-34 años,Jalisco,Hombres,Primaria completa (6 años),8,14.814814814814813
18-34 años,Jalisco,Hombres,Primaria incompleta (1 a 5 años),2,3.7037037037037033
18-34 años,Jalisco,Hombres,Secundaria completa o equivalente (3 años),11,20.37037037037037
18-34 años,Jalisco,Hombres,Secundaria incompleta (1 a 2 años),2,3.7037037037037033
18-34 años,Jalisco,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),38,33.04347826086956
18-34 años,Jalisco,Mujeres,Bachillerato incompleto (1 a 2 años),8,6.956521739130435
18-34 años,Jalisco,Mujeres,Estudios Universitarios completos (4 a 5 años),14,12.173913043478262
18-34 años,Jalisco,Mujeres,Estudios Universitarios incompletos (1 a 3 años),5,4.3478260869565215
18-34 años,Jalisco,Mujeres,Estudios de Posgrado (2 a 4 años),1,0.8695652173913043
18-34 años,Jalisco,Mujeres,No sabe/No contesta,0,0.0
18-34 años,Jalisco,Mujeres,Primaria completa (6 años),5,4.3478260869565215
18-34 años,Jalisco,Mujeres,Primaria incompleta (1 a 5 años),3,2.608695652173913
18-34 años,Jalisco,Mujeres,Secundaria completa o equivalente (3 años),38,33.04347826086956
18-34 años,Jalisco,Mujeres,Secundaria incompleta (1 a 2 años),3,2.608695652173913
18-34 años,Michoacán,Hombres,Bachillerato completo o equivalente (aprox. 3 años),34,27.86885245901639
18-34 años,Michoacán,Hombres,Bachillerato incompleto (1 a 2 años),14,11.475409836065573
18-34 años,Michoacán,Hombres,Estudios Universitarios completos (4 a 5 años),15,12.295081967213115
18-34 años,Michoacán,Hombres,Estudios Universitarios incompletos (1 a 3 años),14,11.475409836065573
18-34 años,Michoacán,Hombres,Estudios de Posgrado (2 a 4 años),2,1.639344262295082
18-34 años,Michoacán,Hombres,No sabe/No contesta,0,0.0
18-34 años,Michoacán,Hombres,Primaria completa (6 años),9,7.377049180327869
18-34 años,Michoacán,Hombres,Primaria incompleta (1 a 5 años),7,5.737704918032787
18-34 años,Michoacán,Hombres,Secundaria completa o equivalente (3 años),17,13.934426229508196
18-34 años,Michoacán,Hombres,Secundaria incompleta (1 a 2 años),10,8.19672131147541
18-34 años,Michoacán,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),64,26.01626016260163
18-34 años,Michoacán,Mujeres,Bachillerato incompleto (1 a 2 años),30,12.195121951219512
18-34 años,Michoacán,Mujeres,Estudios Universitarios completos (4 a 5 años),31,12.601626016260163
18-34 años,Michoacán,Mujeres,Estudios Universitarios incompletos (1 a 3 años),20,8.130081300813007
18-34 años,Michoacán,Mujeres,Estudios de Posgrado (2 a 4 años),3,1.2195121951219512
18-34 años,Michoacán,Mujeres,No sabe/No contesta,0,0.0
18-34 años,Michoacán,Mujeres,Primaria completa (6 años),19,7.723577235772358
18-34 años,Michoacán,Mujeres,Primaria incompleta (1 a 5 años),5,2.0325203252032518
18-34 años,Michoacán,Mujeres,Secundaria completa o equivalente (3 años),58,23.577235772357724
18-34 años,Michoacán,Mujeres,Secundaria incompleta (1 a 2 años),16,6.504065040650407
18-34 años,Morelos,Hombres,Bachillerato completo o equivalente (aprox. 3 años),7,21.875
18-34 años,Morelos,Hombres,Bachillerato incompleto (1 a 2 años),3,9.375
18-34 años,Morelos,Hombres,Estudios Universitarios completos (4 a 5 años),11,34.375
18-34 años,Morelos,Hombres,Estudios Universitarios incompletos (1 a 3 años),4,12.5
18-34 años,Morelos,Hombres,Estudios de Posgrado (2 a 4 años),1,3.125
18-34 años,Morelos,Hombres,No sabe/No contesta,0,0.0
18-34 años,Morelos,Hombres,Primaria completa (6 años),1,3.125
18-34 años,Morelos,Hombres,Primaria incompleta (1 a 5 años),1,3.125
18-34 años,Morelos,Hombres,Secundaria completa o equivalente (3 años),4,12.5
18-34 años,Morelos,Hombres,Secundaria incompleta (1 a 2 años),0,0.0
18-34 años,Morelos,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),21,22.82608695652174
18-34 años,Morelos,Mujeres,Bachillerato incompleto (1 a 2 años),8,8.695652173913043
18-34 años,Morelos,Mujeres,Estudios Universitarios completos (4 a 5 años),17,18.478260869565215
18-34 años,Morelos,Mujeres,Estudios Universitarios incompletos (1 a 3 años),1,1.0869565217391304
18-34 años,Morelos,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
18-34 años,Morelos,Mujeres,No sabe/No contesta,0,0.0
18-34 años,Morelos,Mujeres,Primaria completa (6 años),4,4.3478260869565215
18-34 años,Morelos,Mujeres,Primaria incompleta (1 a 5 años),3,3.260869565217391
18-34 años,Morelos,Mujeres,Secundaria completa o equivalente (3 años),34,36.95652173913043
18-34 años,Morelos,Mujeres,Secundaria incompleta (1 a 2 años),4,4.3478260869565215
18-34 años,México,Hombres,Bachillerato completo o equivalente (aprox. 3 años),23,28.04878048780488
18-34 años,México,Hombres,Bachillerato incompleto (1 a 2 años),10,12.195121951219512
18-34 años,México,Hombres,Estudios Universitarios completos (4 a 5 años),14,17.073170731707318
18-34 años,México,Hombres,Estudios Universitarios incompletos (1 a 3 años),11,13.414634146341465
18-34 años,México,Hombres,Estudios de Posgrado (2 a 4 años),1,1.2195121951219512
18-34 años,México,Hombres,No sabe/No contesta,0,0.0
18-34 años,México,Hombres,Primaria completa (6 años),4,4.878048780487805
18-34 años,México,Hombres,Primaria incompleta (1 a 5 años),0,0.0
18-34 años,México,Hombres,Secundaria completa o equivalente (3 años),17,20.73170731707317
18-34 años,México,Hombres,Secundaria incompleta (1 a 2 años),2,2.4390243902439024
18-34 años,México,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),53,27.604166666666668
18-34 años,México,Mujeres,Bachillerato incompleto (1 a 2 años),15,7.8125
18-34 años,México,Mujeres,Estudios Universitarios completos (4 a 5 años),35,18.229166666666664
18-34 años,México,Mujeres,Estudios Universitarios incompletos (1 a 3 años),15,7.8125
18-34 años,México,Mujeres,Estudios de Posgrado (2 a 4 años),4,2.083333333333333
18-34 años,México,Mujeres,No sabe/No contesta,0,0.0
18-34 años,México,Mujeres,Primaria completa (6 años),10,5.208333333333334
18-34 años,México,Mujeres,Primaria incompleta (1 a 5 años),1,0.5208333333333333
18-34 años,México,Mujeres,Secundaria completa o equivalente (3 años),54,28.125
18-34 años,México,Mujeres,Secundaria incompleta (1 a 2 años),5,2.604166666666667
18-34 años,Nayarit,Hombres,Bachillerato completo o equivalente (aprox. 3 años),16,34.04255319148936
18-34 años,Nayarit,Hombres,Bachillerato incompleto (1 a 2 años),3,6.382978723404255
18-34 años,Nayarit,Hombres,Estudios Universitarios completos (4 a 5 años),8,17.02127659574468
18-34 años,Nayarit,Hombres,Estudios Universitarios incompletos (1 a 3 años),5,10.638297872340425
18-34 años,Nayarit,Hombres,Estudios de Posgrado (2 a 4 años),1,2.127659574468085
18-34 años,Nayarit,Hombres,No sabe/No contesta,0,0.0
18-34 años,Nayarit,Hombres,Primaria completa (6 años),2,4.25531914893617
18-34 años,Nayarit,Hombres,Primaria incompleta (1 a 5 años),0,0.0
18-34 años,Nayarit,Hombres,Secundaria completa o equivalente (3 años),7,14.893617021276595
18-34 años,Nayarit,Hombres,Secundaria incompleta (1 a 2 años),5,10.638297872340425
18-34 años,Nayarit,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),45,32.608695652173914
18-34 años,Nayarit,Mujeres,Bachillerato incompleto (1 a 2 años),12,8.695652173913043
18-34 años,Nayarit,Mujeres,Estudios Universitarios completos (4 a 5 años),22,15.942028985507244
18-34 años,Nayarit,Mujeres,Estudios Universitarios incompletos (1 a 3 años),8,5.797101449275362
18-34 años,Nayarit,Mujeres,Estudios de Posgrado (2 a 4 años),2,1.4492753623188406
18-34 años,Nayarit,Mujeres,No sabe/No contesta,0,0.0
18-34 años,Nayarit,Mujeres,Primaria completa (6 años),5,3.6231884057971016
18-34 años,Nayarit,Mujeres,Primaria incompleta (1 a 5 años),3,2.1739130434782608
18-34 años,Nayarit,Mujeres,Secundaria completa o equivalente (3 años),35,25.36231884057971
18-34 años,Nayarit,Mujeres,Secundaria incompleta (1 a 2 años),6,4.3478260869565215
18-34 años,Nuevo León,Hombres,Bachillerato completo o equivalente (aprox. 3 años),11,27.500000000000004
18-34 años,Nuevo León,Hombres,Bachillerato incompleto (1 a 2 años),5,12.5
18-34 años,Nuevo León,Hombres,Estudios Universitarios completos (4 a 5 años),4,10.0
18-34 años,Nuevo León,Hombres,Estudios Universitarios incompletos (1 a 3 años),4,10.0
18-34 años,Nuevo León,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
18-34 años,Nuevo León,Hombres,No sabe/No contesta,0,0.0
18-34 años,Nuevo León,Hombres,Primaria completa (6 años),0,0.0
18-34 años,Nuevo León,Hombres,Primaria incompleta (1 a 5 años),1,2.5
18-34 años,Nuevo León,Hombres,Secundaria completa o equivalente (3 años),10,25.0
18-34 años,Nuevo León,Hombres,Secundaria incompleta (1 a 2 años),5,12.5
18-34 años,Nuevo León,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),21,23.333333333333332
18-34 años,Nuevo León,Mujeres,Bachillerato incompleto (1 a 2 años),6,6.666666666666667
18-34 años,Nuevo León,Mujeres,Estudios Universitarios completos (4 a 5 años),15,16.666666666666664
18-34 años,Nuevo León,Mujeres,Estudios Universitarios incompletos (1 a 3 años),7,7.777777777777778
18-34 años,Nuevo León,Mujeres,Estudios de Posgrado (2 a 4 años),1,1.1111111111111112
18-34 años,Nuevo León,Mujeres,No sabe/No contesta,0,0.0
18-34 años,Nuevo León,Mujeres,Primaria completa (6 años),2,2.2222222222222223
18-34 años,Nuevo León,Mujeres,Primaria incompleta (1 a 5 años),0,0.0
18-34 años,Nuevo León,Mujeres,Secundaria completa o equivalente (3 años),32,35.55555555555556
18-34 años,Nuevo León,Mujeres,Secundaria incompleta (1 a 2 años),6,6.666666666666667
18-34 años,Oaxaca,Hombres,Bachillerato completo o equivalente (aprox. 3 años),2,18.181818181818183
18-34 años,Oaxaca,Hombres,Bachillerato incompleto (1 a 2 años),0,0.0
18-34 años,Oaxaca,Hombres,Estudios Universitarios completos (4 a 5 años),4,36.36363636363637
18-34 años,Oaxaca,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
18-34 años,Oaxaca,Hombres,Estudios de Posgrado (2 a 4 años),1,9.090909090909092
18-34 años,Oaxaca,Hombres,No sabe/No contesta,0,0.0
18-34 años,Oaxaca,Hombres,Primaria completa (6 años),1,9.090909090909092
18-34 años,Oaxaca,Hombres,Primaria incompleta (1 a 5 años),0,0.0
18-34 años,Oaxaca,Hombres,Secundaria completa o equivalente (3 años),3,27.27272727272727
18-34 años,Oaxaca,Hombres,Secundaria incompleta (1 a 2 años),0,0.0
18-34 años,Oaxaca,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),11,34.375
18-34 años,Oaxaca,Mujeres,Bachillerato incompleto (1 a 2 años),5,15.625
18-34 años,Oaxaca,Mujeres,Estudios Universitarios completos (4 a 5 años),4,12.5
18-34 años,Oaxaca,Mujeres,Estudios Universitarios incompletos (1 a 3 años),1,3.125
18-34 años,Oaxaca,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
18-34 años,Oaxaca,Mujeres,No sabe/No contesta,0,0.0
18-34 años,Oaxaca,Mujeres,Primaria completa (6 años),1,3.125
18-34 años,Oaxaca,Mujeres,Primaria incompleta (1 a 5 años),1,3.125
18-34 años,Oaxaca,Mujeres,Secundaria completa o equivalente (3 años),9,28.125
18-34 años,Oaxaca,Mujeres,Secundaria incompleta (1 a 2 años),0,0.0
18-34 años,Puebla,Hombres,Bachillerato completo o equivalente (aprox. 3 años),14,18.666666666666668
18-34 años,Puebla,Hombres,Bachillerato incompleto (1 a 2 años),8,10.666666666666668
18-34 años,Puebla,Hombres,Estudios Universitarios completos (4 a 5 años),15,20.0
18-34 años,Puebla,Hombres,Estudios Universitarios incompletos (1 a 3 años),11,14.666666666666666
18-34 años,Puebla,Hombres,Estudios de Posgrado (2 a 4 años),3,4.0
18-34 años,Puebla,Hombres,No sabe/No contesta,0,0.0
18-34 años,Puebla,Hombres,Primaria completa (6 años),2,2.666666666666667
18-34 años,Puebla,Hombres,Primaria incompleta (1 a 5 años),2,2.666666666666667
18-34 años,Puebla,Hombres,Secundaria completa o equivalente (3 años),14,18.666666666666668
18-34 años,Puebla,Hombres,Secundaria incompleta (1 a 2 años),6,8.0
18-34 años,Puebla,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),40,27.2108843537415
18-34 años,Puebla,Mujeres,Bachillerato incompleto (1 a 2 años),16,10.884353741496598
18-34 años,Puebla,Mujeres,Estudios Universitarios completos (4 a 5 años),17,11.564625850340136
18-34 años,Puebla,Mujeres,Estudios Universitarios incompletos (1 a 3 años),10,6.802721088435375
18-34 años,Puebla,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
18-34 años,Puebla,Mujeres,No sabe/No contesta,1,0.6802721088435374
18-34 años,Puebla,Mujeres,Primaria completa (6 años),19,12.925170068027212
18-34 años,Puebla,Mujeres,Primaria incompleta (1 a 5 años),4,2.7210884353741496
18-34 años,Puebla,Mujeres,Secundaria completa o equivalente (3 años),34,23.12925170068027
18-34 años,Puebla,Mujeres,Secundaria incompleta (1 a 2 años),6,4.081632653061225
18-34 años,Querétaro,Hombres,Bachillerato completo o equivalente (aprox. 3 años),25,21.73913043478261
18-34 años,Querétaro,Hombres,Bachillerato incompleto (1 a 2 años),12,10.434782608695652
18-34 años,Querétaro,Hombres,Estudios Universitarios completos (4 a 5 años),23,20.0
18-34 años,Querétaro,Hombres,Estudios Universitarios incompletos (1 a 3 años),20,17.391304347826086
18-34 años,Querétaro,Hombres,Estudios de Posgrado (2 a 4 años),1,0.8695652173913043
18-34 años,Querétaro,Hombres,No sabe/No contesta,0,0.0
18-34 años,Querétaro,Hombres,Primaria completa (6 años),3,2.608695652173913
18-34 años,Querétaro,Hombres,Primaria incompleta (1 a 5 años),0,0.0
18-34 años,Querétaro,Hombres,Secundaria completa o equivalente (3 años),21,18.26086956521739
18-34 años,Querétaro,Hombres,Secundaria incompleta (1 a 2 años),10,8.695652173913043
18-34 años,Querétaro,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),41,24.69879518072289
18-34 años,Querétaro,Mujeres,Bachillerato incompleto (1 a 2 años),13,7.83132530120482
18-34 años,Querétaro,Mujeres,Estudios Universitarios completos (4 a 5 años),31,18.67469879518072
18-34 años,Querétaro,Mujeres,Estudios Universitarios incompletos (1 a 3 años),23,13.855421686746988
18-34 años,Querétaro,Mujeres,Estudios de Posgrado (2 a 4 años),2,1.2048192771084338
18-34 años,Querétaro,Mujeres,No sabe/No contesta,0,0.0
18-34 años,Querétaro,Mujeres,Primaria completa (6 años),8,4.819277108433735
18-34 años,Querétaro,Mujeres,Primaria incompleta (1 a 5 años),0,0.0
18-34 años,Querétaro,Mujeres,Secundaria completa o equivalente (3 años),40,24.096385542168676
18-34 años,Querétaro,Mujeres,Secundaria incompleta (1 a 2 años),8,4.819277108433735
18-34 años,Quintana Roo,Hombres,Bachillerato completo o equivalente (aprox. 3 años),7,58.333333333333336
18-34 años,Quintana Roo,Hombres,Bachillerato incompleto (1 a 2 años),2,16.666666666666664
18-34 años,Quintana Roo,Hombres,Estudios Universitarios completos (4 a 5 años),1,8.333333333333332
18-34 años,Quintana Roo,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
18-34 años,Quintana Roo,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
18-34 años,Quintana Roo,Hombres,No sabe/No contesta,0,0.0
18-34 años,Quintana Roo,Hombres,Primaria completa (6 años),0,0.0
18-34 años,Quintana Roo,Hombres,Primaria incompleta (1 a 5 años),0,0.0
18-34 años,Quintana Roo,Hombres,Secundaria completa o equivalente (3 años),2,16.666666666666664
18-34 años,Quintana Roo,Hombres,Secundaria incompleta (1 a 2 años),0,0.0
18-34 años,Quintana Roo,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),6,23.076923076923077
18-34 años,Quintana Roo,Mujeres,Bachillerato incompleto (1 a 2 años),2,7.6923076923076925
18-34 años,Quintana Roo,Mujeres,Estudios Universitarios completos (4 a 5 años),3,11.538461538461538
18-34 años,Quintana Roo,Mujeres,Estudios Universitarios incompletos (1 a 3 años),3,11.538461538461538
18-34 años,Quintana Roo,Mujeres,Estudios de Posgrado (2 a 4 años),1,3.8461538461538463
18-34 años,Quintana Roo,Mujeres,No sabe/No contesta,0,0.0
18-34 años,Quintana Roo,Mujeres,Primaria completa (6 años),2,7.6923076923076925
18-34 años,Quintana Roo,Mujeres,Primaria incompleta (1 a 5 años),0,0.0
18-34 años,Quintana Roo,Mujeres,Secundaria completa o equivalente (3 años),7,26.923076923076923
18-34 años,Quintana Roo,Mujeres,Secundaria incompleta (1 a 2 años),2,7.6923076923076925
18-34 años,San Luis Potosí,Hombres,Bachillerato completo o equivalente (aprox. 3 años),16,29.629629629629626
18-34 años,San Luis Potosí,Hombres,Bachillerato incompleto (1 a 2 años),3,5.555555555555555
18-34 años,San Luis Potosí,Hombres,Estudios Universitarios completos (4 a 5 años),8,14.814814814814813
18-34 años,San Luis Potosí,Hombres,Estudios Universitarios incompletos (1 a 3 años),10,18.51851851851852
18-34 años,San Luis Potosí,Hombres,Estudios de Posgrado (2 a 4 años),1,1.8518518518518516
18-34 años,San Luis Potosí,Hombres,No sabe/No contesta,0,0.0
18-34 años,San Luis Potosí,Hombres,Primaria completa (6 años),2,3.7037037037037033
18-34 años,San Luis Potosí,Hombres,Primaria incompleta (1 a 5 años),0,0.0
18-34 años,San Luis Potosí,Hombres,Secundaria completa o equivalente (3 años),12,22.22222222222222
18-34 años,San Luis Potosí,Hombres,Secundaria incompleta (1 a 2 años),2,3.7037037037037033
18-34 años,San Luis Potosí,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),41,33.33333333333333
